"","resp2","resp1","Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","Var9","Var10","Var11"
"2164",0,0.789,0.671,11,-6.985,0.148,0.0346,0.000362,0.412,0.712,152.08,145048,4
"2165",0,0.474,0.307,7,-13.321,0.112,0.583,0.0553,0.0986,0.0332,174.012,250364,5
"2166",0,0.897,0.394,7,-9.145,0.0645,0.000535,0.56,0.286,0.042,138.149,318043,4
"2167",1,0.273,0.752,1,-11.269,0.138,0.445,0,0.155,0.629,141.039,200923,4
"2168",1,0.488,0.655,1,-9.17,0.22,0.0825,1.16e-06,0.221,0.791,182.05,244827,4
"2169",1,0.535,0.845,1,-8.899,0.0554,0.049,0,0.114,0.194,135.002,228000,4
"2170",1,0.784,0.592,7,-12.451,0.0456,0.00143,0.871,0.103,0.104,129.005,368491,4
"2171",0,0.585,0.81,9,-7.037,0.288,0.248,0.0115,0.0959,0.281,139.968,137107,4
"2172",1,0.769,0.378,4,-3.635,0.0525,0.0221,0,0.192,0.257,147.827,242027,4
"2173",1,0.935,0.728,5,-4.899,0.0578,7.77e-05,0.865,0.0667,0.492,130.001,434308,4
"2174",1,0.829,0.617,0,-5.114,0.397,0.278,0,0.158,0.578,157.679,282301,4
"2175",1,0.474,0.648,7,-13.466,0.177,0.145,0.735,0.132,0.413,133.319,274126,4
"2176",1,0.976,0.458,1,-1.759,0.0458,0.00879,0.111,0.151,0.149,174.057,249336,4
"2177",1,0.764,0.593,8,-5.905,0.274,0.0693,0,0.134,0.377,150.16,256253,4
"2178",1,0.649,0.545,6,-4.062,0.0324,0.143,1.57e-05,0.0894,0.297,198.198,253747,4
"2179",0,0.917,0.874,11,-4.902,0.0514,0.00485,1.96e-05,0.105,0.166,119.959,192052,4
"2180",0,0.694,0.663,10,-8.627,0.172,0.0249,0,0.0698,0.524,167.964,340920,4
"2181",1,0.643,0.846,9,-7.499,0.29,0.308,0,0.101,0.403,141.036,163404,4
"2182",0,0.618,0.819,11,-6.144,0.168,0.46,0.148,0.105,0.851,188.566,265253,4
"2183",1,0.931,0.751,0,-8.415,0.0642,0.000187,0.891,0.036,0.783,123.998,439452,4
"2184",0,0.982,0.435,6,-7.055,0.0542,0.000301,0.903,0.0933,0.426,137.993,363621,4
"2185",1,0.57,0.823,1,-8.455,0.0537,0.00036,0.846,0.0806,0.475,125.01,358604,4
"2186",1,0.377,0.572,2,-12.09,0.0437,0.521,2.96e-05,0.101,0.0475,187.986,190560,4
"2187",1,0.936,0.573,0,-3.246,0.0348,0.0392,0,0.404,0.449,132.025,267920,4
"2188",1,0.688,0.687,11,-5.306,0.314,0.128,0,0.588,0.474,155.779,227029,4
"2189",1,0.603,0.77,8,-7.354,0.0815,0.279,0,0.124,0.135,209.934,127922,4
"2190",0,0.351,0.661,1,-14.521,0.0658,0.0348,0.000103,0.0868,0.143,159.988,144274,4
"2191",0,0.953,0.927,6,-5.524,0.0915,0.00237,0.466,0.31,0.915,123.983,206588,4
"2192",0,0.863,0.478,1,-4.914,0.0387,0.0181,0,0.111,0.491,184.008,243053,4
"2193",0,0.459,0.755,5,-12.84,0.358,0.115,0,0.0851,0.597,196.908,221400,4
"2194",0,0.96,0.475,3,-5.55,0.0592,0.000138,0.39,0.364,0.156,137.98,231304,4
"2195",0,0.592,0.37,2,-10.913,0.234,0.11,0,0.514,0.244,107.654,96524,4
"2196",1,0.916,0.758,1,-1.469,0.23,0.0127,0.000967,0.132,0.64,149.816,234400,4
"2197",1,0.939,0.722,1,-6.032,0.0509,0.00377,0.871,0.116,0.217,125.985,403810,4
"2198",1,0.727,0.494,6,-5.414,0.426,0.133,1.05e-05,0.107,0.111,135.142,208319,4
"2199",1,0.841,0.724,6,-5.713,0.309,0.0633,3.68e-05,0.487,0.476,169.982,264547,4
"2200",1,0.476,0.936,1,-11.439,0.403,0.0139,0,0.402,0.363,121.979,175543,4
"2201",1,0.952,0.803,7,-6.311,0.0389,2.51e-05,0.94,0.126,0.864,127.01,227008,4
"2202",1,0.766,0.533,8,-3.004,0.0431,0.351,0.00356,0.228,0.119,130.02,265861,4
"2203",1,0.396,0.946,10,-8.458,0.476,0.272,0,0.129,0.693,120.091,209747,4
"2204",1,0.617,0.786,1,-7.696,0.282,0.00601,9.96e-06,0.167,0.348,152.15,176980,4
"2205",0,0.974,0.738,1,-5.669,0.0574,3e-05,0.854,0.339,0.384,148.028,444430,4
"2206",1,0.794,0.453,1,-7.308,0.0549,0.00374,0.00013,0.701,0.123,174.032,253793,4
"2207",0,0.442,0.729,11,-8.106,0.285,0.151,0,0.189,0.757,162.058,259307,4
"2208",0,0.825,0.526,10,-6.599,0.0523,0.00109,0.78,0.0523,0.318,173.998,286897,4
"2209",1,0.858,0.613,5,-4.962,0.0639,0.00559,0.703,0.565,0.2,174.106,297931,4
"2210",1,0.996,0.633,1,-1.974,0.189,0.00264,0.109,0.92,0.0701,150.003,268800,4
"2211",0,0.71,0.812,10,-6.321,0.327,0.0138,0,0.132,0.805,169.926,145625,4
"2212",1,0.735,0.81,8,-4.522,0.171,0.00454,0.0828,0.115,0.134,119.994,192000,4
"2213",0,0.982,0.426,6,-4.522,0.166,0.00588,0.597,0.42,0.155,137.97,195907,4
"2214",1,0.437,0.706,5,-9.888,0.0849,0.823,0,0.101,0.761,130.013,179077,4
"2215",1,0.821,0.642,1,-5.81,0.16,0.00347,0,0.358,0.104,140.921,96000,4
"2216",1,0.818,0.698,9,-6.158,0.0424,0.000876,0.817,0.113,0.175,123.981,185806,4
"2217",0,0.986,0.486,5,0.92,0.062,0.118,0.684,0.219,0.241,173.983,256000,4
"2218",1,0.302,0.539,6,-10.831,0.0302,0.214,0.000581,0.0901,0.201,134.04,144242,4
"2219",0,0.549,0.479,11,-10.551,0.373,0.57,0.0239,0.127,0.576,180.985,252187,4
"2220",0,0.979,0.48,8,-4.99,0.0662,1.04e-05,0.922,0.411,0.583,137.967,226087,4
"2221",1,0.461,0.851,8,-7.876,0.322,0.474,0,0.258,0.62,143.974,153561,4
"2222",1,0.679,0.661,2,-8.89,0.0535,0.379,0.000184,0.443,0.444,106.01,277363,4
"2223",1,0.932,0.59,8,-3.704,0.163,0.0833,0.00392,0.0717,0.647,169.933,256139,4
"2224",1,0.852,0.829,0,-1.274,0.17,0.00309,2.16e-06,0.098,0.55,144.039,106736,4
"2225",1,0.974,0.733,7,-8.464,0.0468,0.135,0.843,0.0822,0.223,128.013,386250,4
"2226",0,0.853,0.724,11,-3.895,0.283,0.0164,0,0.65,0.775,170.51,332733,4
"2227",1,0.868,0.88,1,-6.659,0.25,0.238,0,0.0437,0.845,205.974,255867,4
"2228",1,0.73,0.494,1,-7.834,0.0311,0.028,7e-04,0.0833,0.0769,134.999,378547,4
"2229",0,0.601,0.701,11,-7.678,0.153,0.197,0,0.0649,0.564,166.866,258667,4
"2230",1,0.658,0.885,1,-6.538,0.162,0.0166,0.295,0.281,0.573,183.948,67000,4
"2231",0,0.667,0.929,8,-6.789,0.353,0.0185,0,0.1,0.274,126.998,155168,4
"2232",0,0.531,0.483,4,-8.593,0.245,0.164,0,0.113,0.196,159.942,158704,4
"2233",0,0.904,0.629,10,-3.004,0.104,0.0024,0.893,0.322,0.414,173.998,253893,4
"2234",0,0.962,0.501,0,-3.533,0.089,0.0341,0.000512,0.213,0.417,174.043,342827,4
"2235",1,0.94,0.74,9,-4.195,0.285,0.125,8.33e-05,0.132,0.489,89.981,359400,4
"2236",1,0.52,0.298,9,-9.297,0.0485,0.00454,6.2e-05,0.112,0.0538,140.141,174857,4
"2237",0,0.985,0.636,6,-4.619,0.046,4.12e-05,0.806,0.339,0.099,145.008,562759,4
"2238",0,0.705,0.794,11,-5.65,0.403,0.0021,1.43e-06,0.237,0.466,173.096,272640,4
"2239",0,0.349,0.717,0,-11.199,0.0394,0.0341,0,0.103,0.136,204.318,197647,4
"2240",0,0.91,0.783,10,-9.551,0.0601,0.0229,0.892,0.504,0.0704,124.988,382080,4
"2241",1,0.759,0.754,9,-5.218,0.302,0.153,0.000108,0.101,0.435,126.366,214667,4
"2242",0,0.58,0.271,11,-11.562,0.0436,0.32,0.898,0.111,0.0462,216.052,268320,3
"2243",1,0.863,0.8,0,-5.919,0.0552,0.000981,0.868,0.066,0.803,123.996,263543,4
"2244",1,0.946,0.605,1,-4.4,0.0985,0.00216,0.242,0.704,0.2,150.041,210098,4
"2245",0,0.984,0.48,9,-3.08,0.428,0.019,4.15e-05,0.372,0.19,155.007,295016,4
"2246",1,0.852,0.626,2,-6.261,0.303,0.0898,0,0.354,0.731,189.81,260213,4
"2247",1,0.848,0.797,2,-10.288,0.0596,0.00458,0.919,0.0783,0.0397,130.002,370238,4
"2248",1,0.481,0.596,9,-8.676,0.353,0.0345,0,0.197,0.277,104.984,210440,4
"2249",1,0.786,0.731,0,-10.527,0.0351,0.00644,0.942,0.0934,0.397,137.959,221880,4
"2250",1,0.369,0.881,10,-10.844,0.194,0.354,0.00379,0.0988,0.101,153.978,205668,4
"2251",0,0.687,0.68,9,-6.162,0.0709,0.0161,0,0.261,0.467,150.053,249533,4
"2252",0,0.563,0.896,11,-7.33,0.244,0.182,0,0.295,0.398,119.932,177288,4
"2253",1,0.864,0.571,9,-5.295,0.0956,0.113,0.0157,0.405,0.314,124.991,257280,4
"2254",1,0.659,0.667,1,-0.848,0.428,0.0383,0,0.098,0.632,176.883,98404,4
"2255",0,0.725,0.67,1,-8.339,0.0875,0.0094,0.929,0.074,0.0375,128.988,466512,4
"2256",0,0.298,0.513,7,-14.071,0.0302,0.317,0.781,0.0778,0.0367,200.128,305630,4
"2257",0,0.779,0.698,10,-7.861,0.0685,0.00289,0.867,0.149,0.0397,136.033,506251,4
"2258",1,0.488,0.707,6,-7.71,0.293,0.291,0.000298,0.126,0.43,139.89,226286,4
"2259",0,0.321,0.674,0,-11.704,0.0414,0.229,0.871,0.0697,0.0762,180.002,153000,4
"2260",0,0.883,0.155,7,-9.13,0.0806,1.21e-06,0.963,0.0654,0.166,209.116,217720,4
"2261",0,0.486,0.866,3,-6.711,0.291,0.0853,0,0.105,0.398,150.017,145032,4
"2262",1,0.954,0.781,1,-6.195,0.0641,0.00268,0.0988,0.0341,0.545,124.998,403200,4
"2263",1,0.996,0.493,1,-2.35,0.427,4.94e-05,0.179,0.286,0.199,174.149,252648,4
"2264",1,0.908,0.631,7,-5.93,0.0467,1.2e-05,0.81,0.973,0.454,147.996,504889,4
"2265",1,0.833,0.795,0,-7.436,0.114,0.000267,0.492,0.105,0.792,124.988,201600,4
"2266",1,0.329,0.694,8,-8.705,0.0622,0.118,0,0.116,0.233,125.136,199680,4
"2267",1,0.536,0.639,0,-8.772,0.034,0.843,0.773,0.061,0.117,117.032,213360,4
"2268",0,0.942,0.491,11,-9.454,0.0464,4.79e-05,0.725,0.93,0.34,150.004,463999,4
"2269",1,0.982,0.654,1,-3.023,0.196,0.00155,0.821,0.354,0.403,145.145,214767,4
"2270",0,0.987,0.543,1,-2.071,0.106,0.00114,0.522,0.365,0.241,150.062,185806,4
"2271",0,0.23,0.675,1,-10.363,0.204,0.191,0,0.104,0.101,173.962,211920,4
"2272",1,0.874,0.516,9,-2.571,0.186,0.0864,0,0.173,0.391,169.561,297520,3
"2273",0,0.664,0.27,4,-4.927,0.0511,0.422,0,0.128,0.139,129.708,192000,4
"2274",1,0.557,0.358,10,-7.398,0.059,0.695,0,0.0902,0.494,170.086,211467,4
"2275",0,0.696,0.593,3,-8.76,0.0386,0.000836,0.672,0.125,0.166,139.949,253714,4
"2276",1,0.816,0.271,9,-2.332,0.0441,0.0568,0,0.397,0.139,150.053,240823,4
"2277",1,0.134,0.896,7,-10.806,0.374,0.0809,0.427,0.104,0.12,201.978,133510,4
"2278",0,0.479,0.886,4,-8.054,0.334,0.077,0,0.135,0.408,130.029,158692,4
"2279",0,0.979,0.532,5,-4.55,0.149,0.0159,0.00186,0.0431,0.103,150.021,358400,4
"2280",1,0.877,0.671,0,-8.392,0.053,0.0105,0.862,0.302,0.447,124.986,384000,4
"2281",0,0.498,0.842,1,-6.838,0.505,0.0747,0,0.123,0.32,150.933,179507,4
"2282",1,0.742,0.676,7,-4.764,0.308,0.445,0,0.11,0.753,163.832,191832,4
"2283",1,0.879,0.802,7,-8.177,0.0462,0.0162,0.677,0.0406,0.698,126,244286,4
"2284",1,0.637,0.311,6,-6.204,0.0754,0.0821,5.2e-06,0.11,0.197,161.856,127072,4
"2285",0,0.918,0.482,6,-6.472,0.051,8.89e-05,0.739,0.105,0.181,138.008,473157,4
"2286",0,0.532,0.401,5,-11.554,0.508,0.103,0,0.478,0.413,169.554,60000,4
"2287",1,0.746,0.644,7,-4.941,0.341,0.0071,1.22e-05,0.0743,0.355,210.506,240280,4
"2288",0,0.617,0.707,6,-8.446,0.21,0.0222,0,0.345,0.534,160.003,186627,4
"2289",0,0.663,0.53,5,-7.409,0.0327,0.424,0.000316,0.161,0.502,114.929,268500,3
"2290",0,0.503,0.774,5,-8.994,0.0442,0.264,0.0757,0.0746,0.271,140.003,146187,4
"2291",1,0.316,0.886,1,-8.683,0.0677,0.0987,0.0166,0.108,0.0389,135.006,142222,4
"2292",1,0.496,0.8,7,-7.135,0.0506,0.000298,0,0.0697,0.357,128.29,256347,4
"2293",0,0.386,0.879,9,-12.887,0.205,0.214,0.000103,0.217,0.248,129.971,253452,4
"2294",0,0.533,0.747,1,-9.783,0.646,0.125,0,0.669,0.866,173.019,175005,4
"2295",1,0.982,0.653,7,-5.879,0.0401,0.00769,0.871,0.157,0.399,140.004,459173,3
"2296",0,0.37,0.828,7,-7.441,0.26,0.484,0,0.119,0.549,149.964,193575,4
"2297",0,0.655,0.538,11,-9.339,0.242,0.249,0.131,0.102,0.25,165.902,106988,4
"2298",0,0.959,0.448,6,-3.202,0.047,0.0273,0.682,0.134,0.314,148.012,231896,4
"2299",1,0.942,0.592,9,-5.325,0.0497,0.000128,0.559,0.134,0.228,143.975,328333,4
"2300",0,0.829,0.583,9,-5.892,0.0482,0.00011,0.899,0.115,0.143,174.025,297931,4
"2301",1,0.715,0.76,1,-7.128,0.0428,0.0543,9.07e-06,0.119,0.0479,142.035,132813,4
"2302",0,0.973,0.431,11,-2.376,0.0654,0.000158,0.506,0.323,0.314,174.047,273103,4
"2303",1,0.742,0.686,8,-6.981,0.0389,0.418,0.00728,0.0871,0.858,132.495,231493,4
"2304",1,0.962,0.701,1,-2.029,0.317,0.00811,0.000212,0.14,0.499,150.061,260000,4
"2305",0,0.907,0.412,4,-6.265,0.207,0.538,0.79,0.344,0.0594,139.943,277714,4
"2306",1,0.935,0.457,1,-4.146,0.0376,0.000196,0.239,0.163,0.114,174.022,269505,4
"2307",0,0.878,0.517,9,-8.136,0.0374,0.00391,0.903,0.306,0.381,134.99,251079,4
"2308",1,0.618,0.775,6,-11.697,0.0713,0.378,0.918,0.106,0.0376,126.988,412767,4
"2309",1,0.976,0.465,1,-1.717,0.332,0.000458,0.138,0.345,0.236,148.328,244800,4
"2310",0,0.986,0.576,4,-5.512,0.0828,7.95e-05,0.718,0.709,0.159,149.015,525101,3
"2311",0,0.752,0.49,9,-3.562,0.181,0.305,0,0.0881,0.183,170.25,187887,4
"2312",1,0.554,0.777,7,-10.173,0.0807,0.0199,0.938,0.107,0.824,132.996,326400,4
"2313",0,0.639,0.697,0,-5.088,0.0848,0.2,0,0.145,0.185,153.044,139188,4
"2314",1,0.969,0.47,6,-4.91,0.116,0.0363,0.00144,0.0778,0.165,149.975,369873,4
"2315",0,0.899,0.587,5,-6.078,0.0423,0.00022,0.751,0.112,0.102,148.007,384379,4
"2316",0,0.676,0.468,11,0.547,0.738,0.0183,0,0.135,0.132,160.124,96027,4
"2317",1,0.954,0.876,1,-4.962,0.0683,0.0631,0.00538,0.0637,0.506,95.489,173547,4
"2318",0,0.804,0.8,4,-9.335,0.0475,0.0204,0.914,0.0994,0.112,127.998,390315,4
"2319",0,0.926,0.494,10,-4.498,0.0436,8.22e-05,0.927,0.243,0.184,174.001,297931,4
"2320",1,0.847,0.714,2,-9.645,0.0686,0.0189,0.582,0.304,0.513,135.023,243111,4
"2321",1,0.736,0.776,7,-4.612,0.247,0.0802,0,0.159,0.233,147.946,186945,4
"2322",1,0.911,0.485,3,-5.749,0.0355,8.67e-05,0,0.092,0.568,179.912,249067,4
"2323",1,0.577,0.921,10,-8.789,0.191,0.278,4.08e-05,0.157,0.721,200.028,144000,4
"2324",1,0.515,0.668,2,-10.882,0.0974,0.0667,0.929,0.092,0.0374,128.017,444405,4
"2325",1,0.335,0.878,1,-11.304,0.203,0.259,3.09e-05,0.098,0.106,111.073,218024,4
"2326",1,0.472,0.618,1,-8.683,0.31,0.371,0,0.16,0.184,180.031,248453,3
"2327",0,0.698,0.769,10,-7.367,0.0651,0.217,8.3e-06,0.206,0.386,130.016,90620,4
"2328",0,0.724,0.665,7,-4.862,0.0904,0.174,0,0.17,0.406,134.914,153183,4
"2329",1,0.933,0.611,9,-8.072,0.0588,0.000627,0.711,0.917,0.213,143.015,444013,4
"2330",0,0.933,0.397,10,-2.932,0.0877,0.00456,0.0605,0.262,0.314,149.963,191942,3
"2331",1,0.983,0.617,1,-3.21,0.152,0.00175,0.333,0.507,0.326,149.997,192000,4
"2332",0,0.652,0.48,1,-10.661,0.37,0.00741,0,0.28,0.609,172.418,305653,4
"2333",1,0.922,0.854,9,-7.037,0.071,0.0152,0.0295,0.0708,0.821,124.995,269400,4
"2334",0,0.629,0.628,6,-4.829,0.0485,0.118,0,0.102,0.3,157.99,249288,4
"2335",1,0.969,0.52,1,-4.263,0.0598,0.00261,0.064,0.417,0.248,149.992,198378,4
"2336",1,0.95,0.619,1,-1.422,0.446,0.0735,0.000163,0.13,0.339,180.845,128639,4
"2337",1,0.564,0.8,8,-5.817,0.4,0.0287,1.65e-06,0.112,0.318,139.989,150857,4
"2338",0,0.474,0.885,1,-8.133,0.25,0.0209,0,0.0895,0.794,150.072,217893,4
"2339",0,0.911,0.545,4,-6.695,0.0615,0.00135,0.908,0.397,0.0579,130.014,429677,4
"2340",1,0.626,0.83,6,-7.601,0.113,0.00725,0,0.224,0.475,184.5,252627,4
"2341",1,0.622,0.536,1,-7.98,0.262,0.0744,0,0.197,0.227,70.474,224840,3
"2342",0,0.949,0.422,5,-4.812,0.1,0.000135,0.704,0.192,0.225,174.961,246857,4
"2343",0,0.572,0.61,0,-7.985,0.241,0.534,4.28e-06,0.114,0.365,168.052,167000,4
"2344",0,0.806,0.792,1,-6.853,0.301,0.0786,0,0.0895,0.884,178.104,74533,4
"2345",1,0.688,0.449,1,-7.776,0.29,0.0312,1.28e-05,0.108,0.445,125.085,222265,5
"2346",0,0.55,0.81,2,-7.46,0.17,0.0114,5.69e-06,0.107,0.183,153.006,214593,4
"2347",1,0.841,0.805,9,-11.009,0.0637,0.00529,0.935,0.124,0.442,127.003,366644,4
"2348",0,0.934,0.58,11,-4.986,0.049,3.54e-05,0.834,0.101,0.0788,144.013,536667,4
"2349",0,0.579,0.771,1,-8.318,0.226,0.638,0,0.141,0.196,115.051,169050,4
"2350",1,0.943,0.622,7,-4.907,0.0499,2.35e-05,0.8,0.305,0.715,152.028,427807,4
"2351",0,0.818,0.421,7,-3.888,0.0396,0.021,0.277,0.0714,0.139,140.025,197156,4
"2352",0,0.651,0.623,4,-6.988,0.345,0.305,0,0.101,0.296,82.078,156560,4
"2353",0,0.847,0.83,5,-1.117,0.0582,0.00146,0.156,0.202,0.377,139.999,274286,4
"2354",1,0.762,0.521,2,-6.75,0.534,0.139,1.11e-05,0.114,0.264,164.289,433800,4
"2355",0,0.785,0.513,1,-6.92,0.0349,0.00243,0.00428,0.243,0.226,149.961,238417,4
"2356",1,0.608,0.81,1,-3.244,0.473,0.00836,0,0.275,0.309,156.978,98599,4
"2357",0,0.568,0.795,5,-7.817,0.142,0.0541,0,0.108,0.478,136.173,198944,4
"2358",1,0.731,0.796,8,-6.501,0.285,0.0101,0,0.122,0.645,72.98,143529,4
"2359",1,0.855,0.675,10,-6.414,0.0597,0.000954,0.102,0.151,0.17,135.003,574215,4
"2360",1,0.977,0.764,1,-5.729,0.0515,0.00506,0.868,0.66,0.96,126.015,228571,4
"2361",1,0.883,0.78,7,-5.961,0.11,2e-04,0.655,0.0612,0.934,126.984,364724,4
"2362",0,0.464,0.568,7,-8.782,0.0314,0.00463,0.908,0.103,0.0395,119.62,242647,4
"2363",1,0.613,0.839,8,-5.685,0.327,0.109,0,0.168,0.533,136.081,189518,4
"2364",0,0.943,0.312,6,-3.368,0.0554,4.75e-05,0.378,0.237,0.504,199.981,168773,4
"2365",0,0.59,0.965,5,-8.639,0.0619,0.607,0,0.0917,0.462,129.004,144735,4
"2366",1,0.979,0.486,10,-5.157,0.0645,3.66e-05,0.866,0.205,0.0329,138.014,198261,4
"2367",0,0.749,0.619,9,-5.467,0.0528,0.238,6.68e-06,0.141,0.0367,120.063,160549,4
"2368",0,0.801,0.748,10,-6.69,0.275,0.0889,0,0.0929,0.636,195.967,188653,4
"2369",1,0.886,0.605,1,-6.549,0.0359,0.119,0.857,0.368,0.763,160.024,122250,4
"2370",0,0.919,0.429,10,-2.948,0.0995,0.000108,0.634,0.193,0.425,150.051,228287,4
"2371",0,0.924,0.707,11,-8.372,0.104,0.137,0.947,0.121,0.066,128.005,311250,4
"2372",1,0.819,0.77,0,-5.325,0.094,0.00866,9.11e-05,0.293,0.228,129.956,214230,4
"2373",1,0.898,0.794,0,-12.352,0.136,0.00488,0.946,0.105,0.0283,128.031,481458,4
"2374",0,0.96,0.536,9,-3.959,0.0436,0.0221,0.0558,0.299,0.095,149.984,224017,4
"2375",0,0.967,0.406,10,1.087,0.524,0.00468,0,0.378,0.323,149.972,200928,4
"2376",0,0.968,0.53,5,-4.102,0.0485,0.00976,0.0058,0.317,0.0705,149.975,235926,4
"2377",0,0.95,0.377,11,-3.499,0.035,0.00246,0.941,0.173,0.297,150.032,165050,4
"2378",1,0.683,0.565,0,-5.77,0.0889,0.0271,7.69e-05,0.114,0.353,174.073,206667,4
"2379",1,0.545,0.882,0,-6.977,0.29,0.273,0,0.407,0.178,113.041,152980,4
"2380",1,0.879,0.363,2,-8.785,0.0719,0.0039,0.799,0.104,0.626,134.979,385383,4
"2381",1,0.937,0.636,1,-0.435,0.109,0.00188,0.3,0.401,0.212,149.89,271200,4
"2382",1,0.773,0.527,6,-2.882,0.0293,0.0739,0.000369,0.145,0.352,150.034,279884,4
"2383",0,0.481,0.712,4,-5.415,0.0487,0.173,0,0.241,0.062,140,196138,4
"2384",1,0.641,0.775,1,-6.718,0.038,0.0327,0,0.18,0.305,119.974,243013,4
"2385",0,0.759,0.733,10,-7.745,0.0542,0.000368,0.819,0.0804,0.156,124.038,158710,4
"2386",0,0.925,0.598,6,-3.173,0.341,0.476,0,0.338,0.814,141.401,101308,4
"2387",0,0.839,0.731,10,-5.627,0.043,0.114,0.0202,0.169,0.508,139.982,140631,4
"2388",1,0.907,0.665,0,-4.537,0.127,0.0921,0,0.927,0.635,192.066,218267,4
"2389",1,0.966,0.459,5,-7.611,0.0632,0.00282,0.924,0.211,0.283,141.054,207660,4
"2390",1,0.885,0.717,1,-2.058,0.154,0.364,0,0.209,0.545,150.039,84000,4
"2391",1,0.745,0.749,2,-10.625,0.164,0.000501,0.00403,0.333,0.481,203.944,195107,4
"2392",1,0.535,0.851,6,-12.51,0.0688,0.0214,0.734,0.0662,0.353,122.016,489714,4
"2393",1,0.76,0.756,4,-4.912,0.0493,0.0105,0.00172,0.498,0.256,104.986,140000,4
"2394",0,0.866,0.251,5,-4.072,0.0503,0.0494,0.000873,0.116,0.129,175.428,267987,4
"2395",1,0.936,0.443,9,-4.939,0.0621,0.000397,0.0104,0.372,0.0922,173.951,348920,4
"2396",0,0.799,0.626,11,-6.612,0.046,0.000358,0.00155,0.36,0.369,197.984,274213,4
"2397",0,0.959,0.54,5,-4.547,0.0535,0.000251,0.498,0.0923,0.136,145.991,467120,4
"2398",0,0.94,0.621,5,-0.334,0.186,0.000206,0.837,0.201,0.228,144.968,249241,4
"2399",0,0.834,0.395,8,-8.948,0.0591,0.000731,0.688,0.307,0.134,130.316,243434,4
"2400",1,0.953,0.452,1,-1.501,0.533,0.0639,0,0.415,0.608,152.524,398457,4
"2401",1,0.814,0.652,1,-4.901,0.31,0.164,0,0.36,0.788,183.776,275893,4
"2402",1,0.857,0.699,10,-4.409,0.0609,0.0469,0.000444,0.515,0.501,122.955,175612,4
"2403",1,0.918,0.477,1,-4.255,0.0403,0.00479,0.908,0.105,0.151,149.998,221967,4
"2404",1,0.457,0.829,0,-10.91,0.0729,0.153,1.23e-05,0.0772,0.257,118.015,195371,4
"2405",1,0.857,0.875,9,-3.884,0.303,0.0539,0,0.0518,0.825,135.961,188413,4
"2406",0,0.552,0.935,10,-9.373,0.335,0.111,0,0.0952,0.615,199.986,145627,4
"2407",0,0.59,0.683,5,-5.12,0.161,0.00326,0,0.236,0.316,159.998,86021,4
"2408",0,0.979,0.579,1,-8.18,0.0482,0.00294,0.84,0.084,0.37,137.001,481679,4
"2409",0,0.647,0.79,10,-5.983,0.136,0.0515,0,0.248,0.654,175.998,211000,4
"2410",1,0.728,0.77,1,-5.625,0.396,0.111,0,0.0954,0.792,182.956,274453,4
"2411",0,0.564,0.567,11,-8.546,0.0407,0.0875,0.784,0.104,0.039,126.061,238200,4
"2412",1,0.676,0.773,0,-7.734,0.041,0.0508,0.814,0.0972,0.154,136.02,453678,4
"2413",1,0.806,0.576,2,-3.876,0.0748,0.0225,0,0.0662,0.757,159.962,209920,4
"2414",0,0.767,0.602,6,-9.218,0.0437,0.0041,0.956,0.132,0.0376,135.007,359625,3
"2415",1,0.925,0.416,9,-0.438,0.166,0.00299,0.0118,0.302,0.47,150.067,192000,4
"2416",0,0.68,0.731,9,-7.852,0.347,0.316,0.000211,0.131,0.617,174.936,142811,4
"2417",1,0.709,0.762,11,-5.333,0.337,0.141,0,0.0798,0.537,174.041,167520,4
"2418",0,0.953,0.501,9,-4.161,0.0635,0.00391,0.00437,0.31,0.0393,157.018,198895,4
"2419",1,0.973,0.526,7,-3.711,0.394,0.003,0.608,0.248,0.0368,172.06,443721,4
"2420",1,0.778,0.505,9,-5.572,0.349,0.347,0,0.182,0.663,129.985,213864,4
"2421",0,0.865,0.319,2,-2.528,0.0415,0.132,0,0.152,0.0845,155.174,192015,4
"2422",0,0.753,0.715,8,-4.611,0.0358,0.131,0.878,0.0911,0.583,199.998,198014,4
"2423",0,0.895,0.669,6,-4.775,0.0664,0.00193,0.774,0.126,0.357,174.026,291124,4
"2424",0,0.686,0.753,1,-5.415,0.284,0.0677,0,0.193,0.886,132.055,194732,4
"2425",1,0.703,0.43,2,-3.684,0.229,0.521,0,0.132,0.435,91.56,165009,3
"2426",0,0.672,0.511,9,-6.171,0.0571,0.0688,0.0047,0.121,0.253,150.029,166400,4
"2427",1,0.585,0.825,0,-4.288,0.0462,0.0278,0.0112,0.0956,0.126,204.058,104472,4
"2428",1,0.866,0.574,1,-8.738,0.0423,0.000227,0.36,0.203,0.198,137.988,428849,4
"2429",1,0.796,0.69,0,-9.846,0.0342,0.0296,0.923,0.116,0.315,127.015,281280,4
"2430",1,0.796,0.469,6,-5.533,0.0389,7.83e-05,0.888,0.0961,0.075,174.016,249217,4
"2431",1,0.953,0.39,10,-3.49,0.19,0.105,0.105,0.547,0.473,119.982,112065,4
"2432",1,0.503,0.888,8,-9.236,0.322,0.375,0,0.114,0.746,139.951,200073,4
"2433",0,0.797,0.806,5,-9.542,0.0836,0.0446,0.887,0.0973,0.897,124.961,405000,4
"2434",0,0.718,0.745,9,-4.853,0.183,0.197,0,0.134,0.539,151.097,179133,4
